,Title,Artists,Danceability,Energy,Loudness,Speechiness,Acousticness,Valence,Continent,id,Song URL
398400,No Limit,"G-Eazy, A$AP Rocky, Cardi B",0.838,0.771,-8.837261004891062,0.244,0.012,0.405,Anglo-America,2Xqd0wUttjueBfdcltADOv,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
398413,Questions,Chris Brown,0.614,0.598,-13.079146287238771,0.056,0.005,0.565,Anglo-America,3ojTJaonfkL96iIWa47SU3,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
398437,Sober,"G-Eazy, Charlie Puth",0.558,0.766,-12.442196531791907,0.231,0.263,0.182,Anglo-America,0GOJobsbOSIF99y6CGr5o6,https://open.spotify.com/track/0GOJobsbOSIF99y6CGr5o6
398465,Walk On Water (feat. Beyoncé),Eminem,0.49,0.598,-10.543019119608715,0.186,0.801,0.61,Anglo-America,5b2QnYcT9rQIkhRWt4HztQ,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
398556,Homemade Dynamite - REMIX,"Lorde, Khalid, Post Malone, SZA",0.542,0.55,-10.973210315695866,0.158,0.261,0.172,Oceania,2rE9TX3VQ0WNt7kziFhKep,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
398557,How Long - Remix,"Charlie Puth, French Monta",0.863,0.631,-10.784793241440639,0.082,0.17,0.89,Anglo-America,6ju3FaV3aVLzGzwERKZuFK,https://open.spotify.com/track/6ju3FaV3aVLzGzwERKZuFK
398597,New,Daya,0.717,0.743,-9.747665629168523,0.032,0.047,0.321,Anglo-America,7y4JznkAv2W3IKw9T1o2VK,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
398611,Pull Up N Wreck (& Metro Boomin),"Big Sean, 21 Savage",0.49,0.44,-2.529057358826151,0.353,0.008,0.091,Anglo-America,7DuvVy7JfFgXwWlVzyyPys,https://open.spotify.com/track/7DuvVy7JfFgXwWlVzyyPys
398737,Get It Right (feat. MØ),Diplo,0.456,0.833,-9.589261894175188,0.096,0.108,0.261,Anglo-America,68m6iwhKElLTBaGRG1LLwE,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE
398809,Pray,Sam Smith,0.535,0.382,-18.298132503334813,0.043,0.282,0.147,Europe,7DsX5K72fewVGb47qj7Tbg,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
398837,So Good (& Metro Boomin),"Big Sean, Kash Doll",0.619,0.404,-16.410626945309026,0.441,0.014,0.566,Anglo-America,0fWBFDRTIuk8ZgNdZqhCer,https://open.spotify.com/track/0fWBFDRTIuk8ZgNdZqhCer
399062,Untouchable,Eminem,0.571,0.886,-8.146954201867494,0.463,0.08,0.656,Anglo-America,4UgoXTsKI19EdofRMiqhp0,https://open.spotify.com/track/4UgoXTsKI19EdofRMiqhp0
399195,Never Be the Same - Radio Edit,Camila Cabello,0.652,0.682,-2.5234215206758535,0.079,0.156,0.269,Latin-America,0BlY60NrN0fFWbdW3RW40q,https://open.spotify.com/track/0BlY60NrN0fFWbdW3RW40q
399499,Big Bidness (& Metro Boomin),"Big Sean, 2 Chainz",0.657,0.579,-19.96220542463317,0.275,0.123,0.146,Anglo-America,42XnD59SFcomCJu55EPhqJ,https://open.spotify.com/track/42XnD59SFcomCJu55EPhqJ
399514,Danger (with Migos & Marshmello),Migos,0.814,0.743,-7.464984437527789,0.159,0.152,0.367,Anglo-America,0nhVrTiCGiGRCoZOJiWzm1,https://open.spotify.com/track/0nhVrTiCGiGRCoZOJiWzm1
399515,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,0.28,0.821,-7.291574032903512,0.111,0.167,0.254,Anglo-America,3YeJXuRSNS5FYwOsDu44kD,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
399541,Go Legend (& Metro Boomin),"Big Sean, Travis Scott",0.649,0.591,-17.379390840373496,0.116,0.014,0.21,Anglo-America,3nWzRkoCa44adZZ00li9sF,https://open.spotify.com/track/3nWzRkoCa44adZZ00li9sF
399602,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,0.851,0.709,-11.114939973321476,0.069,0.074,0.42,Europe,1So1tVk3gybvc2I0JY8K22,https://open.spotify.com/track/1So1tVk3gybvc2I0JY8K22
399612,Pull Up N Wreck (& Metro Boomin),"Big Sean, 21 Savage",0.487,0.441,-15.61860827034237,0.342,0.007,0.089,Anglo-America,1eqFqYoSV3aaCqsaGvX8jR,https://open.spotify.com/track/1eqFqYoSV3aaCqsaGvX8jR
399661,Untouchable,Eminem,0.553,0.891,-8.165295686971987,0.505,0.079,0.627,Anglo-America,4U6BNYzKPDiMzDq84w67B0,https://open.spotify.com/track/4U6BNYzKPDiMzDq84w67B0
399697,Bedroom Floor,Liam Payne,0.678,0.679,-14.343041351711875,0.064,0.301,0.218,Europe,1pZdegOXTZ2ftINo3oUuRZ,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
399783,Malibu,Miley Cyrus,0.573,0.781,-13.197532236549577,0.056,0.077,0.343,Anglo-America,1UZOjK1BwmwWU14Erba9CZ,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
399824,Save That Shit,Lil Peep,0.534,0.583,-16.9758781680747,0.029,0.026,0.145,Anglo-America,6sn8WaooLLVhQvU96wtEAm,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm
399903,Call It What You Want,Taylor Swift,0.598,0.504,-18.980102267674525,0.073,0.186,0.252,Anglo-America,1GwMQaZz6Au3QLDbjbMdme,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme
399959,I Did Something Bad,Taylor Swift,0.696,0.602,-12.780680302356608,0.159,0.068,0.305,Anglo-America,4svZDCRz4cJoneBpjpx8DJ,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
400145,GPS (feat. French Monta),Maluma,0.841,0.629,-7.573365940417965,0.114,0.188,0.676,Latin-America,3t6j6WNv2OSn6qm5Vxynub,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub
400180,Look At Me!,XXXTENTACION,0.763,0.726,-13.195864828812809,0.282,0.259,0.349,Anglo-America,7floNISpH8VF4z4459Qo18,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
400209,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,0.82,0.696,-10.716429524232993,0.182,0.119,0.617,Anglo-America,5gx2E5aIXMRBellPZW1up5,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
400340,Getaway Car,Taylor Swift,0.562,0.689,-13.762783459315251,0.127,0.005,0.351,Anglo-America,0VE4kBnHJUgtMf0dy6DRmW,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW
400395,Miss You,Louis Tomlinson,0.541,0.69,-11.505113383726098,0.206,0.022,0.681,Europe,3zxrecYFao03IrrcyFiaMU,https://open.spotify.com/track/3zxrecYFao03IrrcyFiaMU
400879,...Ready For It?,Taylor Swift,0.613,0.764,-13.36927523343708,0.136,0.053,0.417,Anglo-America,4vVb2D6RYL669h7tLYOKwx,https://open.spotify.com/track/4vVb2D6RYL669h7tLYOKwx
400880,113,"Booba, Damso",0.734,0.844,-9.482547799021788,0.059,0.18,0.258,Europe,6xqAP7kpdgCy8lERQHh29c,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c
400889,All Night,"Steve Aoki, Lauren Jauregui",0.545,0.865,-6.853045798132506,0.052,0.072,0.332,Anglo-America,5mAxA6Q1SIym6dPNiFLUyd,https://open.spotify.com/track/5mAxA6Q1SIym6dPNiFLUyd
400903,Call It What You Want,Taylor Swift,0.598,0.504,-18.980102267674525,0.073,0.186,0.252,Anglo-America,2QD7DklEvkqncYacmhMukq,https://open.spotify.com/track/2QD7DklEvkqncYacmhMukq
400919,Don't Blame Me,Taylor Swift,0.615,0.534,-13.719430858159186,0.039,0.106,0.193,Anglo-America,0OnfGJsCc1m9utfUYqid6O,https://open.spotify.com/track/0OnfGJsCc1m9utfUYqid6O
400925,End Game,"Taylor Swift, Ed Sheeran, Future",0.649,0.589,-12.915740329035124,0.056,0.008,0.151,Anglo-America,3JbSLr2OhsivV46whJyGeb,https://open.spotify.com/track/3JbSLr2OhsivV46whJyGeb
400944,Gorgeous,Taylor Swift,0.8,0.535,-13.661071587372163,0.135,0.071,0.451,Anglo-America,7ut4Y7gxOFe3d3rLJQ7i5w,https://open.spotify.com/track/7ut4Y7gxOFe3d3rLJQ7i5w
400958,I Did Something Bad,Taylor Swift,0.696,0.602,-12.780680302356608,0.159,0.068,0.305,Anglo-America,3TcMyNevhQZ35yaA8jHSBq,https://open.spotify.com/track/3TcMyNevhQZ35yaA8jHSBq
400974,Lemon,"N.E.R.D, Rihanna",0.919,0.73,-13.48932859048466,0.088,0.002,0.189,Anglo-America,6tUgfsOa8PLkoede5nOR7D,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D
401077,...Ready For It?,Taylor Swift,0.616,0.77,-2.526956425077813,0.142,0.057,0.412,Anglo-America,19WjVVgXjdKXfLXoaDPwTM,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
401120,Escápate Conmigo,"Wisin, Ozuna",0.747,0.864,-7.820142285460207,0.06,0.025,0.754,Latin-America,2cnKEkpVUSV4wnjQiTWfH6,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
401127,Fetish (feat. Gucci Mane),Selena Gomez,0.708,0.61,-10.056136060471324,0.057,0.02,0.305,Anglo-America,0XLOf9LhyazPX9Ld8jPiUq,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
401163,La fórmula (feat. Chris Jeday),"De La Ghetto, Daddy Yankee, Ozuna, Chris Jedi",0.701,0.845,-7.081480658070248,0.067,0.118,0.756,Latin-America,4XCQtUoRSh22Ep18ULmDnT,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT
401173,Look What You Made Me Do,Taylor Swift,0.773,0.68,-13.150844819919968,0.141,0.213,0.497,Anglo-America,6uFsE1JgZ20EXyU0JQZbUR,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
401176,Magnolia,Playboi Carti,0.791,0.582,-14.72654513116941,0.286,0.011,0.443,Anglo-America,1e1JKLEDKP7hEQzJfNAgPl,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
401212,Relationship (feat. Future),Young Thug,0.842,0.597,-13.080813694975546,0.063,0.003,0.298,Anglo-America,25oOaleife6E2MIKmFkPvg,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
401229,Sky Walker (feat. Travis Scott),Miguel,0.629,0.717,-12.030346820809243,0.064,0.088,0.129,Anglo-America,1DRW9bQzt2SE8f7H4KJZyL,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL
401232,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,0.639,0.869,-9.225767007558915,0.147,0.27,0.767,Latin-America,5q2JbCNi4FcnglgPfxcV65,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
401446,The Race,22 Savage,0.788,0.556,-15.280124499777678,0.345,0.019,0.481,Anglo-America,0UioblV1x795s55Ur58c6c,https://open.spotify.com/track/0UioblV1x795s55Ur58c6c
401448,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,0.749,0.671,-11.104935526900846,0.06,0.68,0.756,Anglo-America,6GNifiuBPrKFpwNBYnooFm,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
401555,Icon,Jaden,0.786,0.82,-11.008225878168076,0.232,0.222,0.49,Anglo-America,22nyEAEM29tcBRhukR089b,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
401737,Gorgeous,Taylor Swift,0.791,0.529,-2.5275733659404196,0.175,0.065,0.428,Anglo-America,5Gd19NupVe5X8bAqxf9Iaz,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
402056,Treat You Better,Shawn Mendes,0.624,0.803,-9.360827034237438,0.246,0.123,0.821,Anglo-America,4Hf7WnR761jpxPr5D46Bcd,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
402160,Krippy Kush,"Farruko, Bad Bunny, Rvssian",0.708,0.56,-14.408070253445977,0.129,0.067,0.411,Latin-America,7FfpP3YZ6fOWMdxkIAtud9,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
402195,OK,"Robin Schulz, James Blunt",0.653,0.81,-12.573921742996887,0.056,0.118,0.583,Europe,3bWAqKDWg6u1davspr5IkS,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
402198,Otra vez (feat. J Balvin),Zion & Lennox,0.832,0.772,-11.568474877723439,0.1,0.056,0.704,Latin-America,3QwBODjSEzelZyVjxPOHdq,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
402226,Si Tú La Ves (feat. Wisin),Nicky Jam,0.685,0.731,-11.051578479324142,0.093,0.204,0.786,Latin-America,4yN6xPLopmTLvc27pO9LIE,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
402349,I Know You,"Craig David, Bastille",0.56,0.746,-11.016562916851939,0.089,0.151,0.259,Europe,34t13rSSZtr22CjcmroMmh,https://open.spotify.com/track/34t13rSSZtr22CjcmroMmh
402352,If I'm Lucky,Jason Derulo,0.897,0.634,-12.960760337927972,0.161,0.004,0.506,Anglo-America,6eUncuJutsFi9BGO1JaBHh,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
402354,Is That for Me,"Alesso, Anitta",0.761,0.784,-11.688528234771013,0.051,0.229,0.567,Europe,2KwojFDebQV4J2b0JMRR5Q,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
402355,Is Your Love Enough?,Little Mix,0.762,0.854,-7.113161405068922,0.082,0.006,0.615,Europe,6W6ijKiufUsBBcgJPKis6T,https://open.spotify.com/track/6W6ijKiufUsBBcgJPKis6T
402399,PERDOMI,Salmo,0.661,0.853,-6.329479768786129,0.272,0.107,0.655,Europe,7kK2m2KDEL0W8oFq6fuOcf,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
402498,Benz Truck - Ð³ÐµÐ»Ð¸Ðº,Lil Peep,0.602,0.762,-12.769008448199202,0.035,0.05,0.112,Anglo-America,22fRl49GSpRdu3J2EPj1i6,https://open.spotify.com/track/22fRl49GSpRdu3J2EPj1i6
402611,Reggaetón Lento (Remix),"CNCO, Little Mix",0.527,0.907,-2.5212705646954134,0.11,0.154,0.664,Anglo-America,3zoYkqS4y2BsGVShPL2nTE,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
402689,Awful Things,Lil Peep,0.368,0.796,-10.724766562916855,0.082,0.016,0.181,Anglo-America,0bcEHhsuLRDm712CQHomdm,https://open.spotify.com/track/0bcEHhsuLRDm712CQHomdm
402703,Burning,Sam Smith,0.631,0.224,-18.16140506891952,0.042,0.885,0.365,Europe,2mb6YdoavL6db22p7XKJQZ,https://open.spotify.com/track/2mb6YdoavL6db22p7XKJQZ
402954,I'm Not The Only One,Sam Smith,0.453,0.496,-12.162072032014223,0.045,0.554,0.501,Europe,0fioLzGM8ngbD1w6fMmm45,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45
403195,One Last Song,Sam Smith,0.672,0.53,-2.5268397065362365,0.028,0.367,0.485,Europe,01uk7IzZyFNfQTDBXxx6NB,https://open.spotify.com/track/01uk7IzZyFNfQTDBXxx6NB
403505,Call It What You Want,Taylor Swift,0.599,0.508,-19.01345042240996,0.105,0.193,0.269,Anglo-America,0tDfp0vFR95Gg6Mrhza3lX,https://open.spotify.com/track/0tDfp0vFR95Gg6Mrhza3lX
403526,Faded,Alan Walker,0.589,0.651,-11.014895509115163,0.031,0.029,0.166,Europe,7gHs73wELdeycvS48JfIos,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
403745,Hola (feat. Maluma),Flo Rida,0.757,0.711,-12.008670520231213,0.077,0.021,0.649,Anglo-America,6ayTAnEwP3Yo4DOjLsN5r2,https://open.spotify.com/track/6ayTAnEwP3Yo4DOjLsN5r2
403746,HOLD ME TIGHT OR DON'T,Fall Out Boy,0.581,0.921,-9.717652289906624,0.051,0.006,0.829,Anglo-America,5VJ1eVOnlAlaA2mQcwmKC8,https://open.spotify.com/track/5VJ1eVOnlAlaA2mQcwmKC8
403819,Sauce It Up,Lil Uzi Vert,0.813,0.528,-13.029124055135611,0.313,0.072,0.131,Anglo-America,1uL78kFWxhz3umTMWJu8n5,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
403846,The Beautiful & Damned,"G-Eazy, Zoe Nash",0.656,0.804,-11.171631836371716,0.363,0.173,0.314,Anglo-America,6mVjlizvk7mq58DJl7pQ2j,https://open.spotify.com/track/6mVjlizvk7mq58DJl7pQ2j
403943,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,0.781,0.548,-10.848154735437973,0.076,0.229,0.175,Oceania,7rdUtXasA973gmrr2Xxh3E,https://open.spotify.com/track/7rdUtXasA973gmrr2Xxh3E
404213,Rich Love (with Seeb),OneRepublic,0.593,0.868,-8.473766118274789,0.295,0.183,0.496,Anglo-America,7aF09WaavZAmAWuUeYxlYD,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
404219,Say It First,Sam Smith,0.566,0.407,-19.678746109381947,0.091,0.766,0.156,Europe,4K1vOdIFqskQv3zoI0FdAk,https://open.spotify.com/track/4K1vOdIFqskQv3zoI0FdAk
404355,It's A Vibe,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",0.822,0.502,-2.528423743886165,0.148,0.031,0.525,Anglo-America,6H0AwSQ20mo62jGlPGB8S6,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
404389,No Peace,"Sam Smith, Yebba",0.66,0.542,-2.529640951534013,0.077,0.343,0.152,Europe,5ZX1X9Rl4zbx1Wwyn3idVD,https://open.spotify.com/track/5ZX1X9Rl4zbx1Wwyn3idVD
404406,Pull Up N Wreck (With Metro Boomin),"Big Sean, 21 Savage",0.507,0.442,-14.653179190751445,0.367,0.013,0.107,Anglo-America,0Gux2yTMWYOlcBUNjGJu5p,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p
404470,wokeuplikethis*,"Playboi Carti, Lil Uzi Vert",0.785,0.62,-13.63272565584704,0.254,0.014,0.478,Anglo-America,59J5nzL1KniFHnU120dQzt,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
404580,Midnight Train,Sam Smith,0.713,0.597,-14.383059137394397,0.069,0.377,0.399,Europe,1A85fOmviQuGgkF6Lww6Nd,https://open.spotify.com/track/1A85fOmviQuGgkF6Lww6Nd
404608,Rap Saved Me,"21 Savage, Offset, Metro Boomin, Quavo",0.845,0.399,-15.036682970208986,0.312,0.005,0.148,Europe,0tdCy39PgWN8LFWu34ORn3,https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3
404823,Sigo Extrañándote,J Balvin,0.889,0.853,-2.5232214317474444,0.241,0.154,0.922,Latin-America,6qDF4wWL49CAVbgT7yuHl8,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
404842,The Race,Tay-K,0.788,0.533,-15.178412627834597,0.352,0.017,0.468,Anglo-America,5RCfvwDewu6p2x1mEI6smX,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
405004,Rap God,Eminem,0.712,0.838,-6.98310360160071,0.313,0.403,0.607,Anglo-America,6sDQ4uiWw9OdVrCXFLSlZt,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt
405056,Walk On Water (feat. Beyoncé),Eminem,0.577,0.593,-10.546353935082259,0.137,0.8,0.575,Anglo-America,7zLGHiDWd9T1Rxw4PQCb13,https://open.spotify.com/track/7zLGHiDWd9T1Rxw4PQCb13
405106,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,0.509,0.631,-13.040795909293024,0.057,0.098,0.157,Anglo-America,14EgW52HVqnLHd30bgbPxg,https://open.spotify.com/track/14EgW52HVqnLHd30bgbPxg
405150,Kids in Love (feat. The Night Game),Kygo,0.499,0.673,-10.0277901289462,0.035,0.399,0.301,Europe,1Bxzw8ag71snOU9IbhXVD6,https://open.spotify.com/track/1Bxzw8ag71snOU9IbhXVD6
405156,Letterman,Wiz Khalifa,0.93,0.673,-14.71153846153846,0.073,0.011,0.219,Anglo-America,4EsYkJjHKMejYLp54woB9c,https://open.spotify.com/track/4EsYkJjHKMejYLp54woB9c
405230,Strangers,Sigrid,0.755,0.722,-12.682303245887063,0.038,0.006,0.133,Europe,3fJaqjV813edLN5wrxUPkc,https://open.spotify.com/track/3fJaqjV813edLN5wrxUPkc
405238,The Plan,G-Eazy,0.801,0.604,-15.568586038239218,0.423,0.003,0.359,Anglo-America,3hmrgEKcLEQi0rlk3mJfZ7,https://open.spotify.com/track/3hmrgEKcLEQi0rlk3mJfZ7
405251,Transportin',Kodak Black,0.804,0.66,-2.524221876389511,0.073,0.032,0.257,Anglo-America,1WIZiOuNO3woKfdlSK2gNn,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
405257,Wanted You (feat. Lil Uzi Vert),V,0.797,0.721,-10.706425077812362,0.058,0.174,0.627,Asia,1gjxuBurykxzaqbDaqKKYU,https://open.spotify.com/track/1gjxuBurykxzaqbDaqKKYU
405268,World Gone Mad,Bastille,0.505,0.68,-8.223654957759003,0.034,0.283,0.362,Europe,1ZyQGXH9dZ4AecevHhKUxi,https://open.spotify.com/track/1ZyQGXH9dZ4AecevHhKUxi
405282,"Baby, You Make Me Crazy",Sam Smith,0.513,0.648,-15.378501556247222,0.099,0.007,0.497,Europe,1p1SbqeipOd4ezKUpxqaz6,https://open.spotify.com/track/1p1SbqeipOd4ezKUpxqaz6
405303,Criminal,"Natti Natasha, Ozuna",0.816,0.806,-7.556691863050247,0.056,0.035,0.822,Latin-America,2SmgFAhQkQCQPyBiBxR6Te,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
405333,HIM,Sam Smith,0.575,0.248,-21.049355269008444,0.03,0.587,0.328,Europe,3AFPGvRzeKeNJbIbLwcz4G,https://open.spotify.com/track/3AFPGvRzeKeNJbIbLwcz4G
405389,Nothing Left For You,Sam Smith,0.499,0.3,-16.907514450867048,0.043,0.616,0.212,Europe,4S2WtfT03YDIlXEwSX4Tjd,https://open.spotify.com/track/4S2WtfT03YDIlXEwSX4Tjd
405412,Robarte un Beso,"Carlos Vives, Sebastian Yatra",0.748,0.884,-8.445420186749665,0.05,0.09,0.678,Latin-America,4z3GJkrtH97Bj6fRta983T,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
405508,do re mi (feat. Gucci Mane),blackbear,0.746,0.647,-13.167518897287685,0.052,0.007,0.196,Anglo-America,53mrVsi49rLHIaKBiSvElG,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
405579,My Choppa Hate Niggas,"21 Savage, Metro Boomin",0.862,0.274,-12.217096487327701,0.416,0.097,0.154,Europe,2D2w9943rsnJOGCrI4aMQp,https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp
405586,Now Or Never,Halsey,0.67,0.585,-10.621387283236999,0.035,0.107,0.447,Anglo-America,7i2DJ88J7jQ8K7zqFX2fW8,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
405590,Palace,Sam Smith,0.345,0.193,-19.583703868385953,0.033,0.74,0.268,Europe,3zesxb7sOGbeSwUrzLUP0f,https://open.spotify.com/track/3zesxb7sOGbeSwUrzLUP0f
405619,Scars,Sam Smith,0.567,0.399,-19.832147621164957,0.098,0.759,0.431,Europe,6t4rYZeShwJai1YSs0tWOQ,https://open.spotify.com/track/6t4rYZeShwJai1YSs0tWOQ
405644,The Thrill Of It All,Sam Smith,0.496,0.279,-2.531425077812365,0.052,0.81,0.103,Europe,6TwcRSQgztJFw8tQDrs35D,https://open.spotify.com/track/6TwcRSQgztJFw8tQDrs35D
405711,Easy Love,Lauv,0.745,0.481,-16.340595820364605,0.054,0.302,0.229,Anglo-America,2ZE3DJuizYTad2S4CvRRhK,https://open.spotify.com/track/2ZE3DJuizYTad2S4CvRRhK
405742,I Just Can't,"R3HAB, Quintino",0.652,0.595,-14.094597598932857,0.042,0.162,0.303,Europe,3gfmFoJgmn9LiIj5mV8oSS,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
405770,Mask Off,Future,0.833,0.434,-17.18096931969764,0.431,0.01,0.281,Anglo-America,3rOSwuTsUlJp0Pu0MkN8r8,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
405790,One Day At A Time,Sam Smith,0.502,0.32,-2.5293741662961295,0.034,0.775,0.337,Europe,6AUuRg513AfT50d52O60fS,https://open.spotify.com/track/6AUuRg513AfT50d52O60fS
405993,Patek Water (feat. Offset),"Future, Young Thug",0.86,0.561,-12.115384615384613,0.185,0.274,0.354,Anglo-America,7r6LNJT2LqpLpEyZQJPygt,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt
406103,Crying in the Club,Camila Cabello,0.334,0.617,-12.243775011116057,0.383,0.334,0.603,Latin-America,1SJtlNRJDeYHioymcvsqev,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
406310,Disrespectful,"21 Savage, Offset, Metro Boomin",0.799,0.381,-14.433081369497557,0.465,0.354,0.049,Europe,3oxCefEI6Tc6Z6t20J4IvH,https://open.spotify.com/track/3oxCefEI6Tc6Z6t20J4IvH
406373,Me llamas (feat. Maluma) - Remix,Piso 21,0.76,0.838,-8.898955091151628,0.053,0.547,0.745,Latin-America,5hEM0JchdVzQ5PwvSfITeX,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
406563,Mad Stalkers,"21 Savage, Offset, Metro Boomin",0.9,0.365,-13.179190751445084,0.236,0.147,0.136,Europe,6HR1z11h0ROUlWP4Kx8Z7G,https://open.spotify.com/track/6HR1z11h0ROUlWP4Kx8Z7G
406583,Nightmare,"Offset, Metro Boomin",0.739,0.405,-20.68586038239217,0.085,0.443,0.128,Anglo-America,7LAhKXDNWwq3CmnFP3UIOP,https://open.spotify.com/track/7LAhKXDNWwq3CmnFP3UIOP
406587,Nothing Left For You,Sam Smith,0.499,0.3,-16.907514450867048,0.043,0.616,0.212,Europe,5qOWH742APK9OAIhQBflvV,https://open.spotify.com/track/5qOWH742APK9OAIhQBflvV
406657,Wait,Maroon 5,0.648,0.608,-2.5247220987105408,0.059,0.084,0.488,Anglo-America,7eFmN6wnsb7WowRKAqRFfs,https://open.spotify.com/track/7eFmN6wnsb7WowRKAqRFfs
406661,What Lovers Do (feat. SZA),Maroon 5,0.796,0.606,-11.276678523788355,0.066,0.077,0.42,Anglo-America,04JL2liXXV9B9coeGuUsPw,https://open.spotify.com/track/04JL2liXXV9B9coeGuUsPw
406691,Burning,Sam Smith,0.493,0.221,-18.024677634504222,0.049,0.874,0.353,Europe,7FzhZ7C3NhM1UyqSHV9ytY,https://open.spotify.com/track/7FzhZ7C3NhM1UyqSHV9ytY
406701,Darth Vader,"21 Savage, Offset, Metro Boomin",0.726,0.284,-20.013895064473097,0.391,0.554,0.144,Europe,7vg47qMIEdLfNdTE3WLf0T,https://open.spotify.com/track/7vg47qMIEdLfNdTE3WLf0T
406751,Kids in Love,"Kygo, The Night Game",0.497,0.67,-10.03445975989328,0.035,0.435,0.236,Europe,2UxfcZJCphbEkfbZ6nLiDx,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
